Unnamed: 0,a,ab,b,c,pentamer,N-Boc,N-H,halide
575.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)c3nsnc3c(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)c2nc1C,Cc1nc2c(-c3cc4cc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4o3)c3nsnc3c(-c3cc4cc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4o3)c2nc1C,Cc1nc2c(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)c3nsnc3c(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)c2nc1C,Brc1nccnc1
576.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1ccc(-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)c(Oc2ccccc2-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5ccccc5Oc5ccccc5-c5cc6cc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)ccc6o5)cc4c3)ccc21,c1ccc(-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)c(Oc2ccccc2-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)c1,Brc1nccnc1
577.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)c3ccccc3c(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)c2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5c6ccccc6c(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)c6cc(C(C)(C)C)ccc56)cc4c3)ccc21,CC(C)(C)c1ccc2c(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)c3ccccc3c(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)c2c1,Brc1nccnc1
578.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)c(F)cc1-c1cc2cc(-c3ccc4c(ccn4-c4cnccn4)c3)ccc2o1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5cc(F)c(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)cc5F)cc4c3)ccc21,Fc1cc(-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)c(F)cc1-c1cc2cc(-c3ccc4[nH]ccc4c3)ccc2o1,Brc1nccnc1
579.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,c1cnc(-n2ccc3cc(-c4ccc5oc(-c6ccc7oc(-c8cc9cc(-c%10ccc%11c(ccn%11-c%11cnccn%11)c%10)ccc9o8)cc7c6)cc5c4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5ccc6oc(-c7cc8cc(-c9ccc%10c(ccn%10C(=O)OC(C)(C)C)c9)ccc8o7)cc6c5)cc4c3)ccc21,c1cc2cc(-c3ccc4oc(-c5ccc6oc(-c7cc8cc(-c9ccc%10[nH]ccc%10c9)ccc8o7)cc6c5)cc4c3)ccc2[nH]1,Brc1nccnc1
580.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccc(Br)o1,c1cnc(-n2ccc3cc(-c4ccc5oc(-c6ccc(-c7cc8cc(-c9ccc%10c(ccn%10-c%10cnccn%10)c9)ccc8o7)o6)cc5c4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5ccc(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)o5)cc4c3)ccc21,c1cc2cc(-c3ccc4oc(-c5ccc(-c6cc7cc(-c8ccc9[nH]ccc9c8)ccc7o6)o5)cc4c3)ccc2[nH]1,Brc1nccnc1
581.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)cc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5ccc6c(c5)C5(c7ccccc7-c7ccccc75)c5cc(-c7cc8cc(-c9ccc%10c(ccn%10C(=O)OC(C)(C)C)c9)ccc8o7)ccc5-6)cc4c3)ccc21,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)cc21,Brc1nccnc1
582.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Clc1cc(Cl)c(-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)cc1-c1cc2cc(-c3ccc4c(ccn4-c4cnccn4)c3)ccc2o1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5cc(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)c(Cl)cc5Cl)cc4c3)ccc21,Clc1cc(Cl)c(-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)cc1-c1cc2cc(-c3ccc4[nH]ccc4c3)ccc2o1,Brc1nccnc1
583.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,c1cnc(-n2ccc3cc(-c4ccc5oc(-c6cnc7nc(-c8cc9cc(-c%10ccc%11c(ccn%11-c%11cnccn%11)c%10)ccc9o8)ccc7c6)cc5c4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5cnc6nc(-c7cc8cc(-c9ccc%10c(ccn%10C(=O)OC(C)(C)C)c9)ccc8o7)ccc6c5)cc4c3)ccc21,c1cc2cc(-c3ccc4oc(-c5cnc6nc(-c7cc8cc(-c9ccc%10[nH]ccc%10c9)ccc8o7)ccc6c5)cc4c3)ccc2[nH]1,Brc1nccnc1
584.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1cccc2cccc(Br)c12,c1cc(-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)c2c(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)cccc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5cccc6cccc(-c7cc8cc(-c9ccc%10c(ccn%10C(=O)OC(C)(C)C)c9)ccc8o7)c56)cc4c3)ccc21,c1cc(-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)c2c(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)cccc2c1,Brc1nccnc1
585.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cc4cc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4o3)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)cc21,Brc1nccnc1
586.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)c2nsnc2c1-c1cc2cc(-c3ccc4c(ccn4-c4cnccn4)c3)ccc2o1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5c(F)c(F)c(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)c6nsnc56)cc4c3)ccc21,Fc1c(F)c(-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)c2nsnc2c1-c1cc2cc(-c3ccc4[nH]ccc4c3)ccc2o1,Brc1nccnc1
587.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)cc1)c1ccc(-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)cc1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5ccc([Si](C)(C)c6ccc(-c7cc8cc(-c9ccc%10c(ccn%10C(=O)OC(C)(C)C)c9)ccc8o7)cc6)cc5)cc4c3)ccc21,C[Si](C)(c1ccc(-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)cc1)c1ccc(-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)cc1,Brc1nccnc1
588.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1cnc(-n2ccc3cc(-c4ccc5oc(-c6ccc7nc8ccc(-c9cc%10cc(-c%11ccc%12c(ccn%12-c%12cnccn%12)c%11)ccc%10o9)cc8nc7c6)cc5c4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5ccc6nc7ccc(-c8cc9cc(-c%10ccc%11c(ccn%11C(=O)OC(C)(C)C)c%10)ccc9o8)cc7nc6c5)cc4c3)ccc21,c1cc2cc(-c3ccc4oc(-c5ccc6nc7ccc(-c8cc9cc(-c%10ccc%11[nH]ccc%11c%10)ccc9o8)cc7nc6c5)cc4c3)ccc2[nH]1,Brc1nccnc1
608.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1sccc1-c1ccc2c(ccn2-c2cnccn2)c1)c1ccccc1-c1sccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3ccccc3[Si](C)(C)c3ccccc3-c3sccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc21,C[Si](C)(c1ccccc1-c1sccc1-c1ccc2[nH]ccc2c1)c1ccccc1-c1sccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
609.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1ccc(Br)nc1,c1cnc(-n2ccc3cc(-c4ccsc4-c4ccc(-c5sccc5-c5ccc6c(ccn6-c6cnccn6)c5)nc4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3ccc(-c4sccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)nc3)ccc21,c1cc2cc(-c3ccsc3-c3ccc(-c4sccc4-c4ccc5[nH]ccc5c4)nc3)ccc2[nH]1,Brc1nccnc1
611.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,c1ccc2c(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)cc(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)cc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3cc(-c4sccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4ccccc4c3)ccc21,c1ccc2c(-c3sccc3-c3ccc4[nH]ccc4c3)cc(-c3sccc3-c3ccc4[nH]ccc4c3)cc2c1,Brc1nccnc1
612.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Clc1cc(Br)sc1Br,Clc1cc(-c2sccc2-c2ccc3c(ccn3-c3cnccn3)c2)sc1-c1sccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3cc(Cl)c(-c4sccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)s3)ccc21,Clc1cc(-c2sccc2-c2ccc3[nH]ccc3c2)sc1-c1sccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
613.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)c3nsnc3c(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)c2nc1C,Cc1nc2c(-c3sccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c3nsnc3c(-c3sccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c2nc1C,Cc1nc2c(-c3sccc3-c3ccc4[nH]ccc4c3)c3nsnc3c(-c3sccc3-c3ccc4[nH]ccc4c3)c2nc1C,Brc1nccnc1
614.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1ccc(-c2sccc2-c2ccc3c(ccn3-c3cnccn3)c2)c(Oc2ccccc2-c2sccc2-c2ccc3c(ccn3-c3cnccn3)c2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3ccccc3Oc3ccccc3-c3sccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc21,c1ccc(-c2sccc2-c2ccc3[nH]ccc3c2)c(Oc2ccccc2-c2sccc2-c2ccc3[nH]ccc3c2)c1,Brc1nccnc1
615.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)c3ccccc3c(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)c2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3c4ccccc4c(-c4sccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4cc(C(C)(C)C)ccc34)ccc21,CC(C)(C)c1ccc2c(-c3sccc3-c3ccc4[nH]ccc4c3)c3ccccc3c(-c3sccc3-c3ccc4[nH]ccc4c3)c2c1,Brc1nccnc1
616.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2sccc2-c2ccc3c(ccn3-c3cnccn3)c2)c(F)cc1-c1sccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3cc(F)c(-c4sccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cc3F)ccc21,Fc1cc(-c2sccc2-c2ccc3[nH]ccc3c2)c(F)cc1-c1sccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
617.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,c1cnc(-n2ccc3cc(-c4ccsc4-c4ccc5oc(-c6sccc6-c6ccc7c(ccn7-c7cnccn7)c6)cc5c4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3ccc4oc(-c5sccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cc4c3)ccc21,c1cc2cc(-c3ccsc3-c3ccc4oc(-c5sccc5-c5ccc6[nH]ccc6c5)cc4c3)ccc2[nH]1,Brc1nccnc1
618.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1ccc(Br)o1,c1cnc(-n2ccc3cc(-c4ccsc4-c4ccc(-c5sccc5-c5ccc6c(ccn6-c6cnccn6)c5)o4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3ccc(-c4sccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)o3)ccc21,c1cc2cc(-c3ccsc3-c3ccc(-c4sccc4-c4ccc5[nH]ccc5c4)o3)ccc2[nH]1,Brc1nccnc1
619.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)ccc2-c2ccc(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)cc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5sccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc3-4)ccc21,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3sccc3-c3ccc4[nH]ccc4c3)ccc2-c2ccc(-c3sccc3-c3ccc4[nH]ccc4c3)cc21,Brc1nccnc1
620.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Clc1cc(Cl)c(-c2sccc2-c2ccc3c(ccn3-c3cnccn3)c2)cc1-c1sccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3cc(-c4sccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c(Cl)cc3Cl)ccc21,Clc1cc(Cl)c(-c2sccc2-c2ccc3[nH]ccc3c2)cc1-c1sccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
621.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,c1cnc(-n2ccc3cc(-c4ccsc4-c4cnc5nc(-c6sccc6-c6ccc7c(ccn7-c7cnccn7)c6)ccc5c4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3cnc4nc(-c5sccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4c3)ccc21,c1cc2cc(-c3ccsc3-c3cnc4nc(-c5sccc5-c5ccc6[nH]ccc6c5)ccc4c3)ccc2[nH]1,Brc1nccnc1
622.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1cccc2cccc(Br)c12,c1cc(-c2sccc2-c2ccc3c(ccn3-c3cnccn3)c2)c2c(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)cccc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3-c3cccc4cccc(-c5sccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)c34)ccc21,c1cc(-c2sccc2-c2ccc3[nH]ccc3c2)c2c(-c3sccc3-c3ccc4[nH]ccc4c3)cccc2c1,Brc1nccnc1
623.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccsc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)ccc2-c2ccc(-c3sccc3-c3ccc4c(ccn4-c4cnccn4)c3)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3sccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc2-c2ccc(-c3sccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3sccc3-c3ccc4[nH]ccc4c3)ccc2-c2ccc(-c3sccc3-c3ccc4[nH]ccc4c3)cc21,Brc1nccnc1
