Unnamed: 0,a,ab,b,c,pentamer
4064.0,OB(O)c1ccc(F)c2ccccc12,Cn1ncc(-c2ccc(F)c3ccccc23)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,Cn1ncc(-c2ccc(F)c3ccccc23)c1-c1ccc([Si](C)(C)c2ccc(-c3c(-c4ccc(F)c5ccccc45)cnn3C)cc2)cc1
4065.0,OB(O)c1ccc(F)c2ccccc12,Cn1ncc(-c2ccc(F)c3ccccc23)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc2nc3ccc(Br)cc3nc2c1,Cn1ncc(-c2ccc(F)c3ccccc23)c1-c1ccc2nc3ccc(-c4c(-c5ccc(F)c6ccccc56)cnn4C)cc3nc2c1
4066.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1cccc(-c2ccc(F)c3ccccc23)c1)c1ccccc1-c1cccc(-c2ccc(F)c3ccccc23)c1
4067.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc(Br)nc1,Fc1ccc(-c2cccc(-c3ccc(-c4cccc(-c5ccc(F)c6ccccc56)c4)nc3)c2)c2ccccc12
4069.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,Fc1ccc(-c2cccc(-c3cc(-c4cccc(-c5ccc(F)c6ccccc56)c4)c4ccccc4c3)c2)c2ccccc12
4070.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Clc1cc(Br)sc1Br,Fc1ccc(-c2cccc(-c3cc(Cl)c(-c4cccc(-c5ccc(F)c6ccccc56)c4)s3)c2)c2ccccc12
4071.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3cccc(-c4ccc(F)c5ccccc45)c3)c3nsnc3c(-c3cccc(-c4ccc(F)c5ccccc45)c3)c2nc1C
4072.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,Fc1ccc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4ccc(F)c5ccccc45)c3)c2)c2ccccc12
4073.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3cccc(-c4ccc(F)c5ccccc45)c3)c3ccccc3c(-c3cccc(-c4ccc(F)c5ccccc45)c3)c2c1
4074.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2cccc(-c3ccc(F)c4ccccc34)c2)c(F)cc1-c1cccc(-c2ccc(F)c3ccccc23)c1
4075.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,Fc1ccc(-c2cccc(-c3ccc4oc(-c5cccc(-c6ccc(F)c7ccccc67)c5)cc4c3)c2)c2ccccc12
4076.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc(Br)o1,Fc1ccc(-c2cccc(-c3ccc(-c4cccc(-c5ccc(F)c6ccccc56)c4)o3)c2)c2ccccc12
4077.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,Fc1ccc(-c2cccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cccc(-c6ccc(F)c7ccccc67)c5)ccc3-4)c2)c2ccccc12
4078.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Fc1ccc(-c2cccc(-c3cc(-c4cccc(-c5ccc(F)c6ccccc56)c4)c(Cl)cc3Cl)c2)c2ccccc12
4079.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,Fc1ccc(-c2cccc(-c3cnc4nc(-c5cccc(-c6ccc(F)c7ccccc67)c5)ccc4c3)c2)c2ccccc12
4080.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cccc2cccc(Br)c12,Fc1ccc(-c2cccc(-c3cccc4cccc(-c5cccc(-c6ccc(F)c7ccccc67)c5)c34)c2)c2ccccc12
4081.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccc(F)c5ccccc45)c3)ccc2-c2ccc(-c3cccc(-c4ccc(F)c5ccccc45)c3)cc21
4082.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2cccc(-c3ccc(F)c4ccccc34)c2)c2nsnc2c1-c1cccc(-c2ccc(F)c3ccccc23)c1
4083.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2cccc(-c3ccc(F)c4ccccc34)c2)cc1)c1ccc(-c2cccc(-c3ccc(F)c4ccccc34)c2)cc1
4084.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccc(F)c4ccccc34)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,Fc1ccc(-c2cccc(-c3ccc4nc5ccc(-c6cccc(-c7ccc(F)c8ccccc78)c6)cc5nc4c3)c2)c2ccccc12
4085.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1ccc(-c2ccc(F)c3ccccc23)s1)c1ccccc1-c1ccc(-c2ccc(F)c3ccccc23)s1
4086.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc(Br)nc1,Fc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(F)c6ccccc56)s4)nc3)s2)c2ccccc12
4088.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,Fc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(F)c6ccccc56)s4)c4ccccc4c3)s2)c2ccccc12
4089.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Clc1cc(Br)sc1Br,Fc1ccc(-c2ccc(-c3cc(Cl)c(-c4ccc(-c5ccc(F)c6ccccc56)s4)s3)s2)c2ccccc12
4090.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3ccc(-c4ccc(F)c5ccccc45)s3)c3nsnc3c(-c3ccc(-c4ccc(F)c5ccccc45)s3)c2nc1C
4091.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,Fc1ccc(-c2ccc(-c3ccccc3Oc3ccccc3-c3ccc(-c4ccc(F)c5ccccc45)s3)s2)c2ccccc12
4092.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3ccc(-c4ccc(F)c5ccccc45)s3)c3ccccc3c(-c3ccc(-c4ccc(F)c5ccccc45)s3)c2c1
4093.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2ccc(-c3ccc(F)c4ccccc34)s2)c(F)cc1-c1ccc(-c2ccc(F)c3ccccc23)s1
4094.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,Fc1ccc(-c2ccc(-c3ccc4oc(-c5ccc(-c6ccc(F)c7ccccc67)s5)cc4c3)s2)c2ccccc12
4095.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc(Br)o1,Fc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(F)c6ccccc56)s4)o3)s2)c2ccccc12
4096.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,Fc1ccc(-c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(-c6ccc(F)c7ccccc67)s5)ccc3-4)s2)c2ccccc12
4097.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Fc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(F)c6ccccc56)s4)c(Cl)cc3Cl)s2)c2ccccc12
4098.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,Fc1ccc(-c2ccc(-c3cnc4nc(-c5ccc(-c6ccc(F)c7ccccc67)s5)ccc4c3)s2)c2ccccc12
4099.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1cccc2cccc(Br)c12,Fc1ccc(-c2ccc(-c3cccc4cccc(-c5ccc(-c6ccc(F)c7ccccc67)s5)c34)s2)c2ccccc12
4100.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4ccc(F)c5ccccc45)s3)ccc2-c2ccc(-c3ccc(-c4ccc(F)c5ccccc45)s3)cc21
4101.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2ccc(-c3ccc(F)c4ccccc34)s2)c2nsnc2c1-c1ccc(-c2ccc(F)c3ccccc23)s1
4102.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2ccc(-c3ccc(F)c4ccccc34)s2)cc1)c1ccc(-c2ccc(-c3ccc(F)c4ccccc34)s2)cc1
4103.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccc(F)c4ccccc34)s1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,Fc1ccc(-c2ccc(-c3ccc4nc5ccc(-c6ccc(-c7ccc(F)c8ccccc78)s6)cc5nc4c3)s2)c2ccccc12
4104.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1ccccc1-c1ccc(F)c2ccccc12)c1ccccc1-c1ccccc1-c1ccc(F)c2ccccc12
4105.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc(Br)nc1,Fc1ccc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccc(F)c4ccccc34)nc2)c2ccccc12
4107.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,Fc1ccc(-c2ccccc2-c2cc(-c3ccccc3-c3ccc(F)c4ccccc34)c3ccccc3c2)c2ccccc12
4108.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Clc1cc(Br)sc1Br,Fc1ccc(-c2ccccc2-c2cc(Cl)c(-c3ccccc3-c3ccc(F)c4ccccc34)s2)c2ccccc12
4109.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3ccccc3-c3ccc(F)c4ccccc34)c3nsnc3c(-c3ccccc3-c3ccc(F)c4ccccc34)c2nc1C
4110.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,Fc1ccc(-c2ccccc2-c2ccccc2Oc2ccccc2-c2ccccc2-c2ccc(F)c3ccccc23)c2ccccc12
4111.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3ccccc3-c3ccc(F)c4ccccc34)c3ccccc3c(-c3ccccc3-c3ccc(F)c4ccccc34)c2c1
4112.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2ccccc2-c2ccc(F)c3ccccc23)c(F)cc1-c1ccccc1-c1ccc(F)c2ccccc12
4113.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,Fc1ccc(-c2ccccc2-c2ccc3oc(-c4ccccc4-c4ccc(F)c5ccccc45)cc3c2)c2ccccc12
4114.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc(Br)o1,Fc1ccc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccc(F)c4ccccc34)o2)c2ccccc12
4115.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,Fc1ccc(-c2ccccc2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4ccccc4-c4ccc(F)c5ccccc45)ccc2-3)c2ccccc12
4116.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Fc1ccc(-c2ccccc2-c2cc(-c3ccccc3-c3ccc(F)c4ccccc34)c(Cl)cc2Cl)c2ccccc12
4117.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,Fc1ccc(-c2ccccc2-c2cnc3nc(-c4ccccc4-c4ccc(F)c5ccccc45)ccc3c2)c2ccccc12
4118.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cccc2cccc(Br)c12,Fc1ccc(-c2ccccc2-c2cccc3cccc(-c4ccccc4-c4ccc(F)c5ccccc45)c23)c2ccccc12
4119.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccc(F)c4ccccc34)ccc2-c2ccc(-c3ccccc3-c3ccc(F)c4ccccc34)cc21
4120.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2ccccc2-c2ccc(F)c3ccccc23)c2nsnc2c1-c1ccccc1-c1ccc(F)c2ccccc12
4121.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2ccccc2-c2ccc(F)c3ccccc23)cc1)c1ccc(-c2ccccc2-c2ccc(F)c3ccccc23)cc1
4122.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1ccccc1-c1ccc(F)c3ccccc13)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,Fc1ccc(-c2ccccc2-c2ccc3nc4ccc(-c5ccccc5-c5ccc(F)c6ccccc56)cc4nc3c2)c2ccccc12
4123.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc(F)c5ccccc45)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1cc2cc(-c3ccc(F)c4ccccc34)ccc2o1)c1ccccc1-c1cc2cc(-c3ccc(F)c4ccccc34)ccc2o1
4124.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc(F)c5ccccc45)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccc(Br)nc1,Fc1ccc(-c2ccc3oc(-c4ccc(-c5cc6cc(-c7ccc(F)c8ccccc78)ccc6o5)nc4)cc3c2)c2ccccc12
4126.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc(F)c5ccccc45)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,Fc1ccc(-c2ccc3oc(-c4cc(-c5cc6cc(-c7ccc(F)c8ccccc78)ccc6o5)c5ccccc5c4)cc3c2)c2ccccc12
4127.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc(F)c5ccccc45)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Clc1cc(Br)sc1Br,Fc1ccc(-c2ccc3oc(-c4cc(Cl)c(-c5cc6cc(-c7ccc(F)c8ccccc78)ccc6o5)s4)cc3c2)c2ccccc12
4128.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc(F)c5ccccc45)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3cc4cc(-c5ccc(F)c6ccccc56)ccc4o3)c3nsnc3c(-c3cc4cc(-c5ccc(F)c6ccccc56)ccc4o3)c2nc1C
4129.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc(F)c5ccccc45)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,Fc1ccc(-c2ccc3oc(-c4ccccc4Oc4ccccc4-c4cc5cc(-c6ccc(F)c7ccccc67)ccc5o4)cc3c2)c2ccccc12
4130.0,OB(O)c1ccc(F)c2ccccc12,C[N+]12CC(=O)O[B-]1(c1cc3cc(-c4ccc(F)c5ccccc45)ccc3o1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3cc4cc(-c5ccc(F)c6ccccc56)ccc4o3)c3ccccc3c(-c3cc4cc(-c5ccc(F)c6ccccc56)ccc4o3)c2c1
